incident_id,start_timestamp,end_timestamp,node_id,incident_type,severity,time_to_detect_sec,duration_sec,samples,max_score
INC_1778124204_low_throug,2026-05-07T04:23:24.719576,2026-05-07T04:24:03.619342,N1,low_throughput,critical,5,38,3,0.98
INC_1778124340_low_throug,2026-05-07T04:25:40.729688,2026-05-07T04:28:58.748661,N1,low_throughput,critical,5,198,9,0.98
INC_1778124459_jitter_deg,2026-05-07T04:27:39.867244,2026-05-07T04:27:39.867244,N1,jitter_degradation,low,5,0,1,0.173
INC_1778124519_high_jitte,2026-05-07T04:28:39.511738,2026-05-07T04:28:39.511738,N1,high_jitter,medium,5,0,1,0.596
INC_1778124578_low_throug,2026-05-07T04:29:38.850404,2026-05-07T04:29:38.850404,N1,low_throughput,critical,5,0,1,0.98
INC_1778124618_low_throug,2026-05-07T04:30:18.601201,2026-05-07T04:30:58.171462,N1,low_throughput,critical,5,39,3,0.98
INC_1778124677_jitter_deg,2026-05-07T04:31:17.926714,2026-05-07T04:31:17.926714,N1,jitter_degradation,low,5,0,1,0.165
INC_1778124717_low_throug,2026-05-07T04:31:57.396863,2026-05-07T04:32:55.842479,N1,low_throughput,critical,5,58,4,0.98
INC_1778124816_low_throug,2026-05-07T04:33:36.575178,2026-05-07T04:33:55.887932,N1,low_throughput,critical,5,19,2,0.98
INC_1778124894_low_throug,2026-05-07T04:34:54.849274,2026-05-07T04:34:54.849274,N1,low_throughput,critical,5,0,1,0.98
INC_1778124973_low_throug,2026-05-07T04:36:13.189871,2026-05-07T04:36:13.189871,N1,low_throughput,critical,5,0,1,0.98
INC_1778125012_low_throug,2026-05-07T04:36:52.226490,2026-05-07T04:39:09.517213,N1,low_throughput,critical,5,137,7,0.98
INC_1778125070_jitter_deg,2026-05-07T04:37:50.919628,2026-05-07T04:37:50.919628,N1,jitter_degradation,low,5,0,1,0.269
INC_1778125189_low_throug,2026-05-07T04:39:49.924624,2026-05-07T04:40:09.578285,N1,low_throughput,critical,5,19,2,0.96
INC_1778125269_low_throug,2026-05-07T04:41:09.671138,2026-05-07T04:41:49.300465,N1,low_throughput,critical,5,39,2,0.98
INC_1778125289_high_jitte,2026-05-07T04:41:29.521469,2026-05-07T04:41:29.521469,N1,high_jitter,medium,5,0,1,0.527
INC_1778125349_low_throug,2026-05-07T04:42:29.142243,2026-05-07T04:42:29.142243,N1,low_throughput,high,5,0,1,0.72
INC_1778125388_low_throug,2026-05-07T04:43:08.446899,2026-05-07T04:43:27.899094,N1,low_throughput,critical,5,19,2,0.96
INC_1778125447_low_throug,2026-05-07T04:44:07.161230,2026-05-07T04:44:07.161230,N1,low_throughput,critical,5,0,1,0.96
INC_1778125487_low_throug,2026-05-07T04:44:47.081379,2026-05-07T04:47:28.442256,N1,low_throughput,critical,5,161,9,0.98
INC_1778125688_low_throug,2026-05-07T04:48:08.064828,2026-05-07T04:49:06.560493,N1,low_throughput,critical,5,58,3,0.98
INC_1778125727_jitter_deg,2026-05-07T04:48:47.237680,2026-05-07T04:48:47.237680,N1,jitter_degradation,low,5,0,1,0.272
INC_1778125863_low_throug,2026-05-07T04:51:03.993277,2026-05-07T04:54:02.777347,N1,low_throughput,critical,5,178,9,0.98
INC_1778125982_jitter_deg,2026-05-07T04:53:02.709256,2026-05-07T04:53:02.709256,N1,jitter_degradation,medium,5,0,1,0.552
INC_1778126083_low_throug,2026-05-07T04:54:43.268071,2026-05-07T04:55:02.489970,N1,low_throughput,critical,5,19,2,0.98
INC_1778126142_low_throug,2026-05-07T04:55:42.020081,2026-05-07T04:56:40.353079,N1,low_throughput,critical,5,58,4,0.96
INC_1778126239_low_throug,2026-05-07T04:57:19.921797,2026-05-07T04:57:19.921797,N1,low_throughput,critical,5,0,1,0.98
INC_1778126259_congestion,2026-05-07T04:57:39.482566,2026-05-07T05:02:41.608407,N1,congestion,critical,5,302,13,1.0
INC_1778126419_severe_pac,2026-05-07T05:00:19.322036,2026-05-07T05:00:19.322036,N1,severe_packet_loss,critical,5,0,1,1.0
INC_1778146550_low_throug,2026-05-07T10:35:50.923108,2026-05-07T10:43:49.770962,N1,low_throughput,high,5,478,25,0.68
INC_1778147070_low_throug,2026-05-07T10:44:30.012411,2026-05-07T10:45:09.075029,N1,low_throughput,high,5,39,3,0.6
INC_1778147157_latency_de,2026-05-07T10:45:57.012941,2026-05-07T10:46:17.217039,N1,latency_degradation,low,5,20,2,0.339
INC_1778147197_high_laten,2026-05-07T10:46:37.271005,2026-05-07T10:46:57.669881,N1,high_latency,high,5,20,2,0.759
INC_1778147238_jitter_deg,2026-05-07T10:47:18.156335,2026-05-07T10:47:18.156335,N1,jitter_degradation,low,5,0,1,0.019
INC_1778147258_severe_pac,2026-05-07T10:47:38.237770,2026-05-07T10:47:38.237770,N1,severe_packet_loss,critical,5,0,1,1.0
INC_1778147307_low_throug,2026-05-07T10:48:27.120134,2026-05-07T10:53:21.994193,N1,low_throughput,high,5,294,16,0.66
INC_1778147642_low_throug,2026-05-07T10:54:02.102852,2026-05-07T10:54:41.393946,N1,low_throughput,high,5,39,3,0.6
INC_1778147817_low_throug,2026-05-07T10:56:57.749806,2026-05-07T10:56:57.749806,N1,low_throughput,high,5,0,1,0.66
INC_1778147895_low_throug,2026-05-07T10:58:15.531307,2026-05-07T11:00:50.918008,N1,low_throughput,high,5,155,9,0.6
INC_1778148090_low_throug,2026-05-07T11:01:30.096238,2026-05-07T11:08:55.960776,N1,low_throughput,high,5,445,23,0.62
INC_1778148186_jitter_deg,2026-05-07T11:03:06.980820,2026-05-07T11:03:06.980820,N1,jitter_degradation,low,5,0,1,0.024
INC_1778148575_low_throug,2026-05-07T11:09:35.633177,2026-05-07T11:23:16.590903,N1,low_throughput,high,5,820,41,0.68
INC_1778149311_severe_pac,2026-05-07T11:21:51.165267,2026-05-07T11:21:51.165267,N1,severe_packet_loss,critical,5,0,1,1.0
INC_1778149435_low_throug,2026-05-07T11:23:55.581123,2026-05-07T11:23:55.581123,N1,low_throughput,high,5,0,1,0.62
INC_1778149495_low_throug,2026-05-07T11:24:55.735123,2026-05-07T11:24:55.735123,N1,low_throughput,low,5,0,1,0.3
INC_1778149536_low_throug,2026-05-07T11:25:36.388678,2026-05-07T11:41:48.698105,N1,low_throughput,high,5,972,51,0.66
INC_1778150547_low_throug,2026-05-07T11:42:27.617452,2026-05-07T12:20:09.398180,N1,low_throughput,critical,5,2261,115,0.8
INC_1778150762_severe_pac,2026-05-07T11:46:02.103519,2026-05-07T11:46:02.103519,N1,severe_packet_loss,critical,5,0,1,1.0
INC_1778154819_low_throug,2026-05-07T12:53:39.904000,2026-05-07T13:14:17.427861,N1,low_throughput,critical,5,1237,64,0.9
