timestamp,zone_id,cell_id,node_id,device_type,latency_ms,jitter_ms,packet_loss_pct,throughput_mbps,bandwidth_util_pct,cpu_pct,memory_pct,active_connections,queue_length,traffic_type,traffic_confidence,detection_method,is_peak_hour,day_of_week,hour_of_day,rssi_dbm,signal_quality_pct,channel,band_ghz,handover_event,handover_count,neighbor_count,channel_util_pct,connected_stations,tcp_retransmit_rate,mos_estimate,rsrp_dbm,rsrq_db,sinr_db,cqi,pci,cell_id_router,network_type_router,earfcn,enodeb_id,mcs,bler_proxy_pct,ho_status,ho_success_rate_pct,cssr_proxy_pct,data_source,anomaly_flag,anomaly_type,anomaly_score
2026-03-25T04:35:45.941216,Z1,C1,N1,workstation,159.0,137.0,0.0,2.64,17.6,7.4,80.4,23,80.292,streaming,0.36,process,False,Wednesday,4,-37,86,40,5GHz,False,0,1,7,1,-1.0,3.37,-73,-15,17.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:37:02.286215,Z1,C1,N1,workstation,35.25,2.6666666666666665,0.0,1.55,10.333333333333334,13.6,80.9,117,18.09,streaming,0.44,process,False,Wednesday,4,-44,86,40,5GHz,False,0,1,4,1,-1.0,4.4,-73,-9,17.0,14,249,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:38:22.438984,Z1,C1,N1,workstation,46.5,19.333333333333332,0.0,0.48,3.2,19.8,81.1,90,23.394,streaming,0.43,process,False,Wednesday,4,-40,66,40,5GHz,False,0,3,18,2,-1.0,4.38,-73,-13,18.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,True,low_throughput,0.040000000000000036
2026-03-25T04:39:40.479318,Z1,C1,N1,workstation,51.75,14.333333333333334,0.0,2.29,15.266666666666667,6.6,81.2,67,26.562,streaming,0.42,process,False,Wednesday,4,-37,86,40,5GHz,False,0,3,18,2,-1.0,4.38,-73,-15,17.0,15,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:40:54.796942,Z1,C1,N1,workstation,241.5,162.66666666666666,0.0,0.75,5.0,32.8,81.2,76,120.975,streaming,0.43,process,False,Wednesday,4,-36,66,40,5GHz,False,0,1,8,1,-1.0,2.73,-73,-17,17.0,14,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.5422222222222222
2026-03-25T04:42:11.304289,Z1,C1,N1,workstation,65.75,52.333333333333336,0.0,1.59,10.600000000000001,5.9,81.7,52,33.352,streaming,0.41,process,False,Wednesday,4,-44,86,40,5GHz,False,0,1,5,1,-1.0,4.34,-73,-8,20.0,15,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:43:27.300571,Z1,C1,N1,workstation,252.5,198.66666666666666,0.0,5.11,34.06666666666667,5.4,80.2,66,127.783,streaming,0.42,process,False,Wednesday,4,-36,67,40,5GHz,False,0,1,9,1,-1.0,2.19,-72,-16,11.0,15,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.505
2026-03-25T04:44:43.517522,Z1,C1,N1,workstation,45.75,22.666666666666668,0.0,7.06,47.06666666666666,16.3,81.1,76,24.993,streaming,0.44,process,False,Wednesday,4,-39,66,40,5GHz,False,0,1,14,1,-1.0,4.38,-73,-14,16.0,12,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:45:57.885344,Z1,C1,N1,workstation,45.25,11.0,0.0,7.91,52.733333333333334,28.1,81.3,64,24.998,streaming,0.42,process,False,Wednesday,4,-44,67,40,5GHz,False,0,1,10,1,-1.0,4.39,-73,-9,16.0,13,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:47:16.106237,Z1,C1,N1,workstation,37.5,4.333333333333333,0.0,0.91,6.066666666666666,15.2,82.1,74,19.023,streaming,0.43,process,False,Wednesday,4,-45,87,40,5GHz,False,0,1,5,1,-1.0,4.4,-73,-8,12.0,12,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:48:31.132268,Z1,C1,N1,workstation,33.25,1.6666666666666667,0.0,1.68,11.200000000000001,35.2,82.6,83,17.129,streaming,0.43,process,False,Wednesday,4,-41,86,40,5GHz,False,0,1,7,1,-1.0,4.4,-73,-11,18.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:49:49.111289,Z1,C1,N1,workstation,38.5,6.0,0.0,1.55,10.333333333333334,39.1,82.7,23,19.715,streaming,0.35,process,False,Wednesday,4,-44,86,40,5GHz,False,0,1,5,1,-1.0,4.39,-73,-8,13.0,14,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:51:03.760791,Z1,C1,N1,workstation,33.75,0.6666666666666666,0.0,1.08,7.200000000000001,17.1,83.5,123,17.199,streaming,0.44,process,False,Wednesday,4,-36,86,40,5GHz,False,0,1,6,1,-1.0,4.4,-73,-17,0.0,15,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:52:21.215722,Z1,C1,N1,workstation,36.75,4.0,0.0,1.6,10.666666666666668,12.5,83.5,31,18.855,streaming,0.38,process,False,Wednesday,4,-39,86,40,5GHz,False,0,2,5,1,-1.0,4.4,-73,-14,14.0,15,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:53:36.338226,Z1,C1,N1,workstation,387.75,217.33333333333334,0.0,1.71,11.4,43.8,84.0,75,194.388,streaming,0.43,process,False,Wednesday,4,-37,66,40,5GHz,False,0,1,9,1,-1.0,1.55,-72,-15,14.0,8,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.7755
2026-03-25T04:54:52.060088,Z1,C1,N1,workstation,39.5,4.0,0.0,12.13,80.86666666666667,23.8,84.5,75,23.389,streaming,0.43,process,False,Wednesday,4,-41,66,40,5GHz,False,0,1,11,1,-1.0,4.4,-73,-12,18.0,15,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:56:05.560318,Z1,C1,N1,workstation,284.25,144.0,0.0,1.66,11.066666666666666,25.0,84.6,59,142.623,streaming,0.42,process,False,Wednesday,4,-36,66,40,5GHz,False,0,1,8,1,-1.0,2.84,-72,-16,13.0,15,249,32CEDD,4G,42890,32CE,14,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.5685
2026-03-25T04:57:19.378760,Z1,C1,N1,workstation,51.0,25.0,0.0,7.73,51.53333333333333,14.0,85.1,82,27.819,streaming,0.43,process,False,Wednesday,4,-37,86,40,5GHz,False,0,1,7,1,-1.0,4.37,-73,-15,19.0,12,249,32CEDD,4G,42890,32CE,18,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:58:32.677184,Z1,C1,N1,workstation,55.75,57.0,0.0,6.97,46.46666666666667,18.4,83.8,134,29.966,streaming,0.44,process,False,Wednesday,4,-37,66,40,5GHz,False,0,1,13,1,-1.0,4.33,-73,-15,19.0,14,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T04:59:52.362623,Z1,C1,N1,workstation,39.75,8.0,0.0,1.53,10.200000000000001,43.6,84.2,95,20.334,streaming,0.44,process,False,Wednesday,4,-36,86,40,5GHz,False,0,1,6,1,-1.0,4.39,-72,-16,17.0,15,249,32CEDD,4G,42890,32CE,20,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:01:07.060175,Z1,C1,N1,workstation,294.5,139.33333333333334,0.0,1.67,11.133333333333333,19.8,85.1,77,147.751,streaming,0.43,process,False,Wednesday,5,-38,66,40,5GHz,False,0,1,8,1,-1.0,2.87,-73,-14,18.0,14,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.589
2026-03-25T05:02:22.342056,Z1,C1,N1,workstation,36.0,2.6666666666666665,0.0,1.64,10.933333333333332,14.4,85.9,59,18.492,streaming,0.42,process,False,Wednesday,5,-44,86,40,5GHz,False,0,1,6,1,-1.0,4.4,-73,-8,19.0,14,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:03:36.799059,Z1,C1,N1,workstation,49.333333333333336,27.5,0.0,1.66,11.066666666666666,35.7,86.0,67,25.16466666666667,streaming,0.43,process,False,Wednesday,5,-43,66,40,5GHz,False,0,4,9,2,-1.0,4.37,-73,-9,3.0,11,249,32CEDD,4G,42890,32CE,23,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:04:56.481967,Z1,C1,N1,workstation,42.0,8.0,0.0,1.73,11.533333333333333,20.9,86.4,21,21.519,streaming,0.36,process,False,Wednesday,5,-37,85,40,5GHz,False,0,4,9,2,-1.0,4.39,-73,-15,13.0,15,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:06:11.263017,Z1,C1,N1,workstation,215.5,183.66666666666666,0.0,2.45,16.333333333333336,38.8,86.5,25,108.485,streaming,0.37,process,False,Wednesday,5,-44,85,40,5GHz,False,0,1,5,1,-1.0,2.52,-72,-8,19.0,15,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6122222222222222
2026-03-25T05:07:27.615368,Z1,C1,N1,workstation,41.0,5.0,0.0,1.77,11.8,12.8,87.4,60,21.031,streaming,0.42,process,False,Wednesday,5,-37,86,40,5GHz,False,0,1,7,1,-1.0,4.39,-73,-16,17.0,13,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:08:42.189589,Z1,C1,N1,workstation,39.75,3.6666666666666665,0.0,1.94,12.933333333333334,48.5,87.4,22,20.457,streaming,0.34,process,False,Wednesday,5,-36,86,40,5GHz,False,0,1,7,1,-1.0,4.4,-73,-17,15.0,9,249,32CEDD,4G,42890,32CE,11,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:09:59.724800,Z1,C1,N1,workstation,54.5,26.333333333333332,0.0,0.09,0.6,4.3,87.4,23,27.277,streaming,0.35,process,False,Wednesday,5,-44,86,40,5GHz,False,0,1,4,1,-1.0,4.37,-73,-8,19.0,15,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,True,low_throughput,0.8200000000000001
2026-03-25T05:11:12.712798,Z1,C1,N1,workstation,190.5,147.66666666666666,0.0,1.7,11.333333333333332,25.4,87.8,78,95.76,streaming,0.43,process,False,Wednesday,5,-44,66,40,5GHz,False,0,1,8,1,-1.0,3.12,-72,-8,18.0,15,249,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:12:28.731121,Z1,C1,N1,workstation,56.0,23.333333333333332,0.0,1.72,11.466666666666667,23.3,89.0,170,28.516,streaming,0.45,process,False,Wednesday,5,-44,86,40,5GHz,False,0,1,11,1,-1.0,4.37,-73,-8,17.0,15,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:13:43.193669,Z1,C1,N1,workstation,43.75,6.0,0.0,1.65,11.0,61.0,87.1,22,22.37,streaming,0.37,process,False,Wednesday,5,-38,86,40,5GHz,False,0,1,6,1,-1.0,4.39,-72,-14,15.0,12,249,32CEDD,4G,42890,32CE,11,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:15:02.649220,Z1,C1,N1,workstation,40.75,5.333333333333333,0.0,4.2,28.000000000000004,25.6,88.3,116,21.635,streaming,0.45,process,False,Wednesday,5,-38,86,40,5GHz,False,0,1,7,1,-1.0,4.39,-73,-14,15.0,15,249,32CEDD,4G,42890,32CE,12,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:16:17.276667,Z1,C1,N1,workstation,45.25,13.0,0.0,4.59,30.599999999999998,25.5,88.9,73,24.002,streaming,0.43,process,False,Wednesday,5,-38,66,40,5GHz,False,0,1,9,1,-1.0,4.39,-73,-15,7.0,11,249,32CEDD,4G,42890,32CE,19,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:17:36.603069,Z1,C1,N1,workstation,41.25,6.333333333333333,0.0,4.63,30.866666666666664,15.2,89.3,95,22.014,streaming,0.43,process,False,Wednesday,5,-42,85,40,5GHz,False,0,1,11,1,-1.0,4.39,-73,-11,5.0,11,249,32CEDD,4G,42890,32CE,22,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:18:51.360364,Z1,C1,N1,workstation,342.0,207.33333333333334,0.0,11.94,79.6,33.7,90.2,128,174.582,streaming,0.44,process,False,Wednesday,5,-38,66,40,5GHz,False,0,1,14,1,-1.0,1.79,-73,-14,8.0,10,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,True,congestion,1.0
2026-03-25T05:20:07.269047,Z1,C1,N1,workstation,54.5,40.333333333333336,0.0,4.75,31.666666666666664,31.1,89.8,93,28.675,streaming,0.44,process,False,Wednesday,5,-44,85,40,5GHz,False,0,1,9,1,-1.0,4.35,-73,-8,10.0,11,249,32CEDD,4G,42890,32CE,21,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:21:22.822639,Z1,C1,N1,workstation,35.25,2.0,0.0,4.51,30.066666666666663,36.9,90.7,116,18.978,streaming,0.44,process,False,Wednesday,5,-36,86,40,5GHz,False,0,1,8,1,-1.0,4.4,-72,-16,1.0,14,249,32CEDD,4G,42890,32CE,7,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:22:36.243528,Z1,C1,N1,workstation,36.75,1.6666666666666667,0.0,7.17,47.8,63.7,91.2,125,20.526,streaming,0.44,process,False,Wednesday,5,-42,86,40,5GHz,False,0,2,8,1,-1.0,4.4,-72,-10,16.0,15,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:23:51.278206,Z1,C1,N1,workstation,374.5,235.33333333333334,0.0,6.0,40.0,52.3,91.2,92,189.05,streaming,0.44,process,False,Wednesday,5,-44,66,40,5GHz,False,0,2,11,1,-1.0,1.4,-72,-8,18.0,14,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,True,high_latency,0.749
2026-03-25T05:25:07.014371,Z1,C1,N1,workstation,38.25,9.0,0.0,5.2,34.66666666666667,7.3,92.0,73,20.685,streaming,0.43,process,False,Wednesday,5,-35,86,40,5GHz,False,0,1,11,1,-1.0,4.39,-73,-17,1.0,10,249,32CEDD,4G,42890,32CE,15,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:26:20.222900,Z1,C1,N1,workstation,217.0,225.0,0.0,5.75,38.333333333333336,24.2,92.1,49,110.225,streaming,0.41,process,False,Wednesday,5,-37,66,40,5GHz,False,0,1,10,1,-1.0,1.96,-72,-15,17.0,15,249,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.75
2026-03-25T05:27:37.826543,Z1,C1,N1,workstation,43.25,6.0,0.0,5.47,36.46666666666666,30.5,92.6,65,23.266,streaming,0.42,process,False,Wednesday,5,-36,86,40,5GHz,False,0,1,10,1,-1.0,4.39,-73,-17,18.0,15,249,32CEDD,4G,42890,32CE,14,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:28:50.996696,Z1,C1,N1,workstation,140.25,135.0,0.0,4.26,28.4,53.1,91.5,104,71.403,streaming,0.44,process,False,Wednesday,5,-43,66,40,5GHz,False,0,1,10,1,-1.0,3.46,-72,-9,17.0,12,249,32CEDD,4G,42890,32CE,13,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:30:08.151353,Z1,C1,N1,workstation,47.25,22.333333333333332,0.0,5.43,36.199999999999996,19.3,91.9,23,25.254,streaming,0.36,process,False,Wednesday,5,-41,85,40,5GHz,False,0,1,12,1,-1.0,4.38,-74,-12,18.0,15,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
2026-03-25T05:31:21.433334,Z1,C1,N1,workstation,235.5,181.0,0.0,5.69,37.93333333333334,19.4,92.5,80,119.457,streaming,0.42,process,False,Wednesday,5,-38,66,40,5GHz,False,0,1,9,1,-1.0,2.49,-72,-14,17.0,15,249,32CEDD,4G,42890,32CE,16,0.0,none,100.0,100.0,wifi+router,True,high_jitter,0.6033333333333334
2026-03-25T05:32:36.092559,Z1,C1,N1,workstation,42.75,14.0,0.0,5.68,37.86666666666667,20.9,93.5,105,23.079,streaming,0.44,process,False,Wednesday,5,-39,86,40,5GHz,False,0,1,13,1,-1.0,4.39,-71,-12,10.0,13,249,32CED3,4G,42690,32CE,6,0.0,none,100.0,100.0,wifi+router,False,normal,0.0
